,title,url,id,start,end,duration,text
78,Machine Learning Fundamentals: Sensitivity and Specificity,https://www.youtube.com/watch?v=vP06aMoz4v8,vP06aMoz4v8,602.0,633.0,31.0," We identify the true positives, the false positives, the true negatives, and the false negatives. And then plug in the numbers. First, for sensitivity, then for specificity. Double bam. If we had a confusion matrix with 4 rows and 4 columns, then we would have to calculate sensitivity and specificity for 4 different categories."
79,Machine Learning Fundamentals: Sensitivity and Specificity,https://www.youtube.com/watch?v=vP06aMoz4v8,vP06aMoz4v8,634.0,663.0,29.0," Little bam. In summary, sensitivity equals the true positives divided by the sum of the true positives and the false negatives. And specificity equals the true negatives divided by the sum of the true negatives and the false positives. We can use sensitivity and specificity to help us decide which machine learning method would be best for our data."
80,Machine Learning Fundamentals: Sensitivity and Specificity,https://www.youtube.com/watch?v=vP06aMoz4v8,vP06aMoz4v8,664.0,694.0,30.0," If correctly identifying positives is the most important thing to do with the data, we should choose a method with higher sensitivity. If correctly identifying negatives is more important, then we should put more emphasis on specificity. We've made it to the end of another exciting stat quest. If you like this stat quest and want to see more, please subscribe. And if you want to support stat quest, well, consider buying one or two of my original songs."
81,Machine Learning Fundamentals: Sensitivity and Specificity,https://www.youtube.com/watch?v=vP06aMoz4v8,vP06aMoz4v8,695.0,704.0,9.0," All right. Until next time, quest on. Thanks for watching."
82,"The Sensitivity, Specificity, Precision, Recall Sing-a-Long!!! #Shorts",https://www.youtube.com/watch?v=PWvfrTgaPBI,PWvfrTgaPBI,0.0,33.04,33.04, sensitivity is the percentage of actual positive correctly predicted. Specificity is the percentage of actual negatives correctly predicted. Precision is something different. It's the percentage of predicted positives correctly predicted. And recolates us back to the story is the same as sensitivity.
83,"The Sensitivity, Specificity, Precision, Recall Sing-a-Long!!! #Shorts",https://www.youtube.com/watch?v=PWvfrTgaPBI,PWvfrTgaPBI,33.04,41.6,8.560000000000002, Is the percentage of actual positives correctly predicted? Bam!
84,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,0.0,42.0,42.0," Hurrah cane Florence came by while I was working on stat quest dark clouds filled the sky but that didn't stop stat quest stat quest. Hello, I'm Josh Starmer and welcome to stat quest. Today we're going to be talking about some machine learning fundamentals, bias and variance and they're going to be clearly explained. Imagine we measured the weight and height of a bunch of mice and plotted the data on a graph. Light mice tend to be short and heavier mice tend to be taller."
85,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,42.0,69.0,27.0," But after a certain weight, mice don't get any taller, just more obese. Given this data, we would like to predict mouse height given its weight. For example, if you told me your mouse weighed this much, then we might predict that the mouse is this tall. Ideally, we would know the exact mathematical formula that describes the relationship between weight and height."
86,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,69.0,100.0,31.0," But, in this case, we don't know the formula, so we're going to use two machine learning methods to approximate this relationship. However, I'll leave the true relationship curve in the figure for reference. The first thing we do is split the data into two sets, one for training the machine learning algorithms and one for testing them. The blue dots are the training set, and the green dots are the testing set. Here's just the training set."
87,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,100.0,136.0,36.0," The first machine learning algorithm that we will use is linear regression, aka least squares. Linear regression fits a straight line to the training set. Note, the straight line doesn't have the flexibility to accurately replicate the arc in the true relationship. No matter how we try to fit the line, it will never curve. Thus, the straight line will never capture the true relationship between weight and height, no matter how well we fit it to the training set."
88,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,136.0,173.0,37.0," The inability for a machine learning method, like linear regression, to capture the true relationship is called bias. Because the straight line can't be curved like the true relationship, it has a relatively larger amount of bias. Another machine learning method might fit a squiggly line to the training set. The squiggly line is super flexible, and hugs the training set along the arc of the true relationship. Because the squiggly line can handle the arc in the true relationship between weight and height, it has very little bias."
89,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,173.0,214.0,41.0," We can compare how well the straight line and the squiggly line fit the training set by calculating their sums of squares. In other words, we measure the distances from the fit lines to the data, square them, and add them up. They are squared so that negative distances do not cancel out positive distances. Notice how the squiggly line fits the data so well that the distances between the line and the data are all zero. In the contest to see whether the straight line fits the training set better than the squiggly line, the squiggly line wins."
90,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,214.0,246.0,32.0," But remember, so far we've only calculated the sums of squares for the training set. We also have a testing set. Now let's calculate the sums of squares for the testing set. In the contest to see whether the straight line fits the testing set better than the squiggly line, the straight line wins. Even though the squiggly line did a great job fitting the training set, it did a terrible job fitting the testing set."
91,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,246.0,281.0,35.0," In machine learning lingo, the difference in fits between data sets is called variance. The squiggly line has low bias since it is flexible and can adapt to the curve in the relationship between weight and height. But the squiggly line has high variability because it results in vastly different sums of squares for different data sets. In other words, it's hard to predict how well the squiggly line will perform with future data sets. It might do well sometimes, and other times, it might do terribly."
92,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,281.0,313.0,32.0," In contrast, the straight line has relatively high bias since it cannot capture the curve in the relationship between weight and height. But the straight line has relatively low variance because the sums of squares are very similar for different data sets. In other words, the straight line might only give good predictions and not great predictions, but they will be consistently good predictions. Bam! Oh no, terminology alert."
93,Machine Learning Fundamentals: Bias and Variance,https://www.youtube.com/watch?v=EuBBz3bI-aA,EuBBz3bI-aA,314.0,348.0,34.0," Because the squiggly line fits the training set really well, but not the testing set, we say that the squiggly line is over fit. In machine learning, the ideal algorithm has low bias and can accurately model the true relationship. And it has low variability by producing consistent predictions across different data sets. This is done by finding the sweet spot between a simple model and a complex model. Oh no, another terminology alert."
